,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
16336,"-97.73549055,30.26585335",Sun Jul 19 21:08:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RbxxKt,0,1284958323289153536,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 Texas universities planning for students returning to class this fall in the midst of a global pandemic are already preparing for the possibility that they https://t.co/pEefS9ofek #atx #austin #all512,https://twitter.com/all512tv/status/1284958323289153536,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
16411,"-96.4597,32.92",Sun Jul 19 22:11:47 +0000 2020,,,https://www.instagram.com/p/CC1wfqLj9FXXiDYNDtYCIkVLepYpuI0F6p2EiA0/?igshid=13mew71pmalyi,0,1284974243596447744,,,,en,"Rockwall, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Having a great COVID summer as I have found a routine of exercise and two meals plus a healthy snack which has resulted in a 21 pound weight loss since mid May. Feeling great and loving… https://t.co/icdE2G7GW7,https://twitter.com/CathyKnoff/status/1284974243596447744,Mon Jun 22 16:32:05 +0000 2015,CathyKnoff,False,"Mother, photographer, robotics mentor, traveler, loves music",2117,36,124,0,"Rockwall, TX",Cathy Knoff,CathyKnoff,476,,,False
16428,"-97.99326379,26.17188525",Sun Jul 19 23:47:13 +0000 2020,declare intercede prayer drivebyprayer,,https://www.instagram.com/p/CC17aiUh1k1/?igshid=1s3jh08b0etad,2,1284998256599224320,,,,en,"Weslaco, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Feeling anxious, sacred, depressed, fear of COVID-19?  God is still doing miracles, healings &amp; breakthroughs!  Stop by and get your prayer on because Jesus reigns!!! #declare #intercede #prayer #drivebyprayer… https://t.co/SaERkCLHqL",https://twitter.com/newhopeweslaco/status/1284998256599224320,Sat Jul 03 16:46:21 +0000 2010,newhopeweslaco,False,,491,102,259,9,"1025 N Texas Blvd Weslaco, TX",New Hope of Weslaco,newhopeweslaco,678,,http://www.newhopeweslaco.com,False
16476,"-98.5,29.4167",Mon Jul 20 01:26:02 +0000 2020,SanAntonio COVID19SA Covid19 StaySafe StayHome,,https://www.instagram.com/p/CC2GuJSH8NZ/?igshid=6omo2ofchefp,3,1285023124149370880,,,,en,"San Antonio, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#SanAntonio #COVID19SA #Covid19 July 19, 2020  +2202 #StaySafe #StayHome 

God of mercy, hear our prayers and be merciful to your sons and daughters whom you have called from this life.  Welcome them into the company… https://t.co/0Q2nYD5BDL",https://twitter.com/gamez747/status/1285023124149370880,Wed Apr 29 21:15:26 +0000 2009,gamez747,False,"Pastor, St. Rose of Lima Catholic Church, Priest in the Archdiocese of San Antonio, Preacher, Servant of God and His people.",193,942,2901,22,"San Antonio, TX",Fr. Steven Gamez,gamez747,1786,,http://www.stroseoflima.church,False
16511,"-97.2357,33.2648",Mon Jul 20 01:16:39 +0000 2020,mealprepsunday,,https://www.instagram.com/p/CC2FppKFWBn/?igshid=1e37397psxpxq,0,1285020764752809984,,,,en,"Krum, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","First time I have done a full #mealprepsunday since COVID19. Trying to act like it’s a normal Sunday. @ Krum, Texas https://t.co/ZU90jxnKfn",https://twitter.com/emiliemaethomas/status/1285020764752809984,Wed Apr 06 18:01:56 +0000 2011,emiliemaethomas,False,,287,100,289,0,"Krum, TX",Emilie Thomas,emiliemaethomas,1011,,,False
16524,"-97.15583333,31.55138889",Mon Jul 20 02:05:34 +0000 2020,,,https://www.instagram.com/p/CC2LP-UHIRw/?igshid=16pmj7yzjithz,12,1285033076993609728,,,,en,"Waco, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","feeling fresh and covid recovered...ready to hit the office for the first time in a while. let’s go! 🔥 @ Waco, Texas https://t.co/kuBFT1NNq8",https://twitter.com/bamills/status/1285033076993609728,Thu Feb 19 04:34:35 +0000 2009,bamills,False,lover of Jesus. CEO of @jesussaidlove. 1/2 of @brettandemily. husband. father and friend. I am not a Baylor fan. I am a Baylor Bear.,479,736,915,14,"Waco, Texas",Brett Mills,bamills,8462,,http://www.jesussaidlove.com,False
16636,"-97.3332,32.7574",Fri Apr 17 13:34:29 +0000 2020,2020lockdown corona2020 healthcarelife anesthesiatech n95life,,https://www.instagram.com/p/B_FXXSDDSfn/?igshid=9ffowlk9btml,0,1251141985479659520,,,,en,"Fort Worth, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When Corona says that beard season is over! Back to basic. #2020lockdown #corona2020 #healthcarelife #anesthesiatech #n95life @ Fort Worth, Texas https://t.co/4ZUFEaID7U",https://twitter.com/NumeroUno01/status/1251141985479659520,Tue Jun 30 22:55:17 +0000 2009,NumeroUno01,False,The One!,159,161,247,3,Ft.Worth,Jonathan Ferrell,NumeroUno01,1644,,,False
16679,"-97.7475,30.2677",Fri Apr 17 13:27:45 +0000 2020,corona,,https://www.instagram.com/p/B_FWmAnnFwL/?igshid=xlcrhscppgus,0,1251140292327112704,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Napping lions on the road in South Africa during the quarantine. #corona @ Austin, Texas https://t.co/3X0TZOjVJR",https://twitter.com/markuspacal/status/1251140292327112704,Fri Sep 23 19:15:26 +0000 2011,markuspacal,False,,5214,222,666,0,ATX,Markus Pacal,markuspacal,9828,,,False
16704,"-95.38229726,29.77192167",Fri Apr 17 18:07:05 +0000 2020,artist writer,https://twitter.com/SharonLeeZapata/status/1251210589801676800/photo/1,,0,1251210589801676800,,,,en,"Houston, TX",False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“The Corona” my latest artwork...  it ‘s a long ass story- this art piece started Dec.2019- ha! A few friends know the inside scoop on how this started 

I am still coming to my studio to work.  #artist #writer ☮️🌻 

Stay vigilant 
Stay healthy 💕 https://t.co/3kdxV3P2mr",https://twitter.com/SharonLeeZapata/status/1251210589801676800,Thu Sep 20 03:23:22 +0000 2012,SharonLeeZapata,False,"I write about how to get over'Shituations' 
#Author of Middle Finger Happiness https://t.co/R2kfkqFXSO 
#Podcast Middle Finger Happiness https://t.co/k4OHqTccwe…",6539,1533,1570,131,Houston TX,Sharon Lee Zapata,SharonLeeZapata,7885,,http://www.SharonLeeZapata.com,False
16743,"-96.6352,32.9073",Fri Apr 17 23:58:17 +0000 2020,,,https://www.instagram.com/p/B_GewK9DmatK3XJeKHXRFWop7FAfPjbMPrTvqA0/?igshid=dq9wlz9o85ie,0,1251298971101933568,,,,en,"Garland, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I ain’t afraid of no corona… beer that is!  Happy Friday everyone! @ Garland, Texas https://t.co/pRxZXGapXg",https://twitter.com/beckycat2828/status/1251298971101933568,Wed Aug 03 01:06:53 +0000 2011,beckycat2828,False,"I love creativity, art, music, movies, self-discovery, and lifelong learning. I have an eclectic personality and have learned to embrace it!",15,69,156,2,"Garland, TX",Becky Browning,beckycat2828,571,,http://www.eclecticsea.com,False
16763,"-96.7977,32.7774",Sat Apr 18 01:02:38 +0000 2020,coronavid19 2020corona musthavemasks footballmasks masks itsajoke dallascoronamask dallastx quarantineandchill quarantine quarantinestories,,https://www.instagram.com/p/B_GmHccHcPu/?igshid=1q3zx2mq246sx,1,1251315166588874752,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Masks ready for tomorrow. Corona got nothing on us! 
#coronavid19 #2020corona #musthavemasks #footballmasks #masks #itsajoke #dallascoronamask #dallastx #quarantineandchill #quarantine #quarantinestories @ Dallas,… https://t.co/W42HWVN8Vo",https://twitter.com/Chelsea_Morris1/status/1251315166588874752,Thu Apr 21 16:26:30 +0000 2011,Chelsea_Morris1,False,Saving lives one heart at a time,667,312,1008,0,Dallas,Chelsea Morris,Chelsea_Morris1,813,,,False
16764,"-95.3694,29.7602",Sat Apr 18 00:14:05 +0000 2020,wine wino roscato smooth dark theweekend corona selfquarantine coronatine friday april lockdown houston texas whatsfordinner,,https://www.instagram.com/p/B_Ggj6fj3ht/?igshid=17j9tt6hcls62,0,1251302947285118976,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s check out these babies next!! #wine #wino #roscato #smooth #dark #theweekend #corona #selfquarantine #coronatine #friday #april #lockdown #houston #texas #whatsfordinner @ Houston, Texas https://t.co/dKr9adCF5V",https://twitter.com/MikeJones_85/status/1251302947285118976,Fri Feb 27 06:22:26 +0000 2009,MikeJones_85,False,I'm just me. Part movie lover/comic nerd. That is all. Want to know more...ask. Snapchat: mikepimpinstl,3810,703,849,27,"Houston, TX",Mike Jones,MikeJones_85,22872,,http://Instagram.com/theonemikejones,False
16769,"-94.0622,33.4278",Fri Apr 17 23:58:05 +0000 2020,corona quarantine slimthee workout,,https://www.instagram.com/p/B_Geuq9nC-m/?igshid=1amgysgeas56d,0,1251298921676226560,,,,en,"Texarkana, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Real niggas gone capitalize 
Off anything
#corona free
#quarantine 😷😷
#slimthee #workout 🎶 @ Texarkana, Texas https://t.co/iU8fSp25VR",https://twitter.com/slimthee903/status/1251298921676226560,Fri Apr 30 02:46:56 +0000 2010,slimthee903,False,on1orno1 share my youtube following all bad chicks all bad chicks follow me tx🤘🏾🤘🏾🌴🌴On1lifestyle @ iTunes LiveMixtapes,624,1382,4251,5,follow @ instagram .facebook ,Slim thee,slimthee903,8992,,https://itunes.apple.com/us/artist/1451024696,False
16909,"-97.73549055,30.26585335",Mon Jun 29 08:49:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZZMrv,0,1277524592416813056,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 Vice President Mike Pence asked the crowd at First Baptist in Dallas Sunday to pray to help the nation weather the COVID-19 pandemic and the subsequent https://t.co/zua5nDuaKI #atx #austin #all512,https://twitter.com/all512tv/status/1277524592416813056,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
17052,"-96.78374,32.79632",Mon Jun 29 12:22:34 +0000 2020,,,https://www.instagram.com/p/CCBNKiWHchqZ7RVJzvTZhwOLHrZA0OCMeEvaL80/?igshid=1ucb6uazzn70t,0,1277578202723090432,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","VOTE SAFE - Wear your mask. Use hand sanitizer. Bring a stylus or pen. Vote by mail, if eligible - note that your application must be received at the Elections Department by July 2. You… https://t.co/YDNhICKS6m",https://twitter.com/seizintheday/status/1277578202723090432,Tue Sep 09 15:25:56 +0000 2008,seizintheday,False,livin' life,1083,285,1099,12,"Dallas,TX",Carolina,seizintheday,15931,,http://seizintheday.blogspot.com/,False
17060,"-95.3675,29.6465",Mon Jun 29 13:37:51 +0000 2020,wowwedding,,https://www.instagram.com/p/CCBVxx3pVSp/?igshid=1uqk1gg1b8wf0,0,1277597147353972736,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Do you have the COVID wedding blues? We have gathered creative experts for some inspirational advice on how to still have a #wowwedding while keeping your guests safe and healthy. Join us on July 14 at 9:00 a.m.… https://t.co/YGY4inlezg,https://twitter.com/R4SFoundation/status/1277597147353972736,Tue Jun 16 00:48:56 +0000 2009,R4SFoundation,False,Combating childhood obesity by changing the way our children eat. Creators of Seed-to-Plate Nutrition Education™ and the VegOut! 30 Ways in 30 Days Challenge.,2927,2154,494,75,"Houston, Texas & BEYOND!",Recipe for Success,R4SFoundation,4642,,http://www.recipe4success.org,False
17088,"-96.7977,32.7774",Mon Jun 29 13:55:08 +0000 2020,,,https://www.instagram.com/p/CCBXwNmJo6p/?igshid=1x0w2s52292pk,0,1277601499934150656,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Now more than ever it seems that staying home and enjoying your own backyard is a smart choice. 

Our COVID-19 numbers are climbing and Dallas is encouraging everyone to stay home and only get out when you need to.… https://t.co/kAqoqEdB9t",https://twitter.com/tanyafosterblog/status/1277601499934150656,Tue Sep 28 17:09:22 +0000 2010,tanyafosterblog,False,Lifestyle Blogger • Actor • In The Know •On The Go | Follow the Journey,23825,4643,2026,99,Dallas,Tanya Foster,tanyafosterblog,29647,,http://www.tanyafoster.com,False
17106,"-97.66692115,30.2023325",Mon Jun 29 14:16:42 +0000 2020,,,https://www.instagram.com/p/CCBaORvj7ae/?igshid=15c9nuxefpd16,0,1277606923769184256,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",That’s a very important group for me.  This pandemic has cost my kids their grandfather so implore each of you to be respectful of others and use appropriate precautions.  We are very aware at our Austin location.… https://t.co/UaMoTe9tGp,https://twitter.com/rob_whitfieldmd/status/1277606923769184256,Sat May 09 20:14:52 +0000 2009,rob_whitfieldmd,False,"Cosmetic Medicine and Plastic Surgery, Board Certified Plastic Surgeon",4158,1115,2102,33,"Austin, Texas",Dr. Rob | Austin,rob_whitfieldmd,9252,,http://www.drrobertwhitfield.com,False
17133,"-97.34002,32.73039",Mon Jun 29 15:20:14 +0000 2020,,,https://www.avocacoffee.com/curbside-pick-up/ https://www.instagram.com/p/CCBhfxdATHq/?igshid=lp5q9vthqplw,0,1277622912564883456,,,,en,"Fort Worth, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing Avoca Coffee style
....
Pick up yours in store from 7am-6pm daily or order/pay online for curbside pick up at: https://t.co/gFkgPGSefs
——
Not local? We got you covered too.… https://t.co/gDjPGKMJyY",https://twitter.com/AVOCAcoffee/status/1277622912564883456,Wed Dec 01 17:58:56 +0000 2010,AVOCAcoffee,False,AVOCA Coffee Roasters is an artisanal roaster and coffee shop serving DFW.,1939,3407,615,102,"Fort Worth, Texas",AVOCA Coffee Roaster,AVOCAcoffee,3343,,http://www.avocacoffee.com,False
17142,"-96.773432,32.911609",Mon Jun 29 14:23:27 +0000 2020,,https://twitter.com/mrsF5/status/1277608625813565440/photo/1,https://www.swarmapp.com/c/kmK70iwfsZW,6,1277608625813565440,,,,en,"Dallas, TX",False,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","But some things* just can’t wait until (if?) the pandemic ends. *boobs (@ Solis Mammography in Dallas, TX) https://t.co/46VvXQHnRL https://t.co/E9heRxSUzV",https://twitter.com/mrsF5/status/1277608625813565440,Sat Apr 19 16:31:45 +0000 2008,mrsF5,False,"It's best to take me with a grain of salt. And, perhaps, a twist of lime. Texsippian, music fangirl, open-minded lib, mom to tall children. BLM 🏳️‍🌈 864511320",58724,2167,1772,138,big D,amy,mrsF5,129630,,,False
17160,"-97.7475,30.2677",Mon Jun 29 16:48:37 +0000 2020,,,https://www.instagram.com/p/CCBrnG_n4qA/?igshid=a8m0np238bb,0,1277645157702107136,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Well I guess I hadn’t posted but we got foster puppies! We’ve been rewatching every season of @bravotv  bravotopchef during the covid pandemic so we decided to name these guys after @tomcolicchio and @padmalakshmi… https://t.co/cTq7MUp23x,https://twitter.com/mandaispeechles/status/1277645157702107136,Thu Nov 06 16:59:41 +0000 2008,mandaispeechles,False,💕🥂🍾🥂💕 I’m addicted to words and they’re useless 💕🥂🍾🥂💕 ♎️ ☀️  ♑️ 🌙 ♌️ ⬆️,1769,111,264,10,"Austin, TX",Amanda,mandaispeechles,1347,,,False
17177,"-97.70690918,30.29666587",Mon Jun 29 15:54:11 +0000 2020,,,https://www.instagram.com/p/CCBlYc1lU-q/?igshid=c44wmtrje6dc,0,1277631459478638592,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Farmers Market Menu | Late June⁣
⁣
It’s darn near JULY, can you believe it?  Or it’s only 𝘫𝘶𝘴𝘵 𝘢𝘭𝘮𝘰𝘴𝘵 July because with the gift of pandemic it both feels like 𝘰𝘯𝘭𝘺 days have past, or maybe 𝘺𝘦𝘢𝘳𝘴. GAH 😩. 𝐋𝐢𝐟𝐞 𝐢𝐬… https://t.co/68BHKPTYcF",https://twitter.com/frommaggiesfarm/status/1277631459478638592,Wed Jul 20 21:25:06 +0000 2011,frommaggiesfarm,False,Freelance Food and Travel Writer/Photographer | Cooking Instructor | Market Chef. 'It's never too late to be what you might have been.'--George Eliot,7282,1916,1526,87,"Austin, Texas",maggie perkins,frommaggiesfarm,10401,,http://frommaggiesfarm.blogspot.com/,False
17212,"-97.73549055,30.26585335",Mon Jun 29 17:24:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZc0pc,0,1277654197257658368,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Monday, June 29. If you have a news tip or question, email us at news@KUT.org . https://t.co/DDsGFdELPT #atx #austin #all512",https://twitter.com/all512tv/status/1277654197257658368,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
