,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
53853,"-84.3889,33.7566",Sun May 10 23:37:10 +0000 2020,Martiangang Maars Quarantine Covid Explorepage,,https://www.instagram.com/p/CABqSLplpoK/?igshid=11y6qah6nkszp,0,1259628576439222272,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",A few missing from the video but S/O to everyone that came out ! I appreciate you! It’s a wrap!!! “Where were you at” Coming soon !!! It’s Maars Lil bih 🔥🔥🔥🔥🧨🧨🧨 #Martiangang #Maars #Quarantine #Covid #Explorepage… https://t.co/RQMWuvNsvN,https://twitter.com/maarsthemartian/status/1259628576439222272,Mon May 23 04:25:28 +0000 2011,maarsthemartian,False,,264,429,584,2,California✈️TN🚙GA,Maars,maarsthemartian,10007,,,False
53861,"-84.1706,33.8079",Mon May 11 01:30:13 +0000 2020,seniorliving maskson mothersday2020,,https://www.instagram.com/p/CAB3joEhmrn/?igshid=8xpozdu6x76l,1,1259657029335089152,,,,en,"Stone Mountain, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mother’s Day 2020 COVID-19 Edition. I’m still grateful to see &amp; honor my sweet Mommy from a distance, since her senior community parksprings is in full lockdown. #seniorliving #maskson #mothersday2020… https://t.co/pb5qjCXsFp",https://twitter.com/RozQuilts/status/1259657029335089152,Sun Jun 19 22:10:34 +0000 2011,RozQuilts,False,Native New York Girl; Attorney; Quilter; Delta Sigma Theta; and so much more,8993,460,715,13,ATL,RosalindRubensNewell,RozQuilts,5471,,,False
53897,"-84.3889,33.7566",Mon May 11 03:06:42 +0000 2020,covidmothersday covid19,,https://www.instagram.com/p/CACCmU-pL5_/?igshid=1qd73v3o8zckd,0,1259681309397528576,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mother’s Day May 10, 2020 #covidmothersday #covid19 @ Atlanta, Georgia https://t.co/0i63sO9S7Y",https://twitter.com/kellywachs/status/1259681309397528576,Fri Apr 24 14:34:09 +0000 2009,kellywachs,False,Photographer. Graphic artist,288,253,303,8,"Johns Creek, Georgia",Kelly Wachs,kellywachs,2023,,http://www.kellywachsphotography.com,False
54019,"-84.40684,33.720722",Mon Jun 08 07:38:17 +0000 2020,,,https://www.instagram.com/p/CBKn70HhVhn/?igshid=1la4igaa65tdm,0,1269896513964126208,,,,en,"Atlanta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I woke up at 2am to get my life back on track. Covid-19 even tho it was a wake up call for our planet. It was a break much needed for my life. It allowed me to see the truth within people around my life. 
.
.
It… https://t.co/MkE0j02sFr",https://twitter.com/TrainwithMoses/status/1269896513964126208,Sat Jul 11 05:14:38 +0000 2009,TrainwithMoses,False,"Founder/Owner of MC Healthcare, Inc. & Fitsquad Studios & Executive Producer of Pole Dance America",397,622,19,13,1240 Metropolitan Parkway SW,TrainingwithMoses,TrainwithMoses,13899,,https://www.mchealthcareinc.org/trainingwithmoses,False
54107,"-84.3889,33.7566",Mon Jun 08 11:34:01 +0000 2020,,,https://www.instagram.com/p/CBLC6ftg_mI/?igshid=191d0gia5nfl0,1,1269955841601474560,,,,en,"Atlanta, GA",False,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid-19 Update: Coronavirus numbers continue to rise. The country has seen nearly 2 million estimated cases now including a death toll of now over 112,000...more and more cities are opening up around the country.… https://t.co/GOdGNSehE4",https://twitter.com/bebpodcast_atl/status/1269955841601474560,Mon Jan 07 04:15:03 +0000 2019,bebpodcast_atl,False,#Atlanta #Podcast #ForTheCulture #HipHop #CelebrityNews #BlackExcellence #NABJ #Millennials #HBCU Retweets 🚫 Endorsement,913,117,300,1,"Atlanta, GA",blackeducatedandbroke,bebpodcast_atl,2111,,http://blackeducatedandbroke.com,False
54391,"-84.5434,33.5785",Mon Jun 08 22:51:37 +0000 2020,,,http://www.mvp.sos.ga.gov https://www.instagram.com/p/CBMQdbDh2_g/?igshid=f3kuxu3j83ab,0,1270126365354967040,,,,en,"Union City, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tomorrow is Election Day! Please note, voting locations may have changed amid Covid-19 concerns. Check your assigned polling location at the Georgia My Voter Page at https://t.co/T4gnvJx1Zh. Also, Absentee ballots must be… https://t.co/ZrEVWLE3Od",https://twitter.com/UnionCityGov/status/1270126365354967040,Fri Oct 21 13:41:04 +0000 2016,UnionCityGov,False,The official Twitter account for the City of Union City government.  https://t.co/YvLZlM9UuG,93,516,64,7,"Union City, GA","Union City, GA",UnionCityGov,529,,http://www.unioncityga.org/,False
54427,"-84.44976,33.6537",Tue Jun 09 00:24:12 +0000 2020,,,https://www.instagram.com/p/CBMbDbUpKT-/?igshid=aeszapql556g,0,1270149660678606848,,,,en,"College Park, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wassup N ATL is in full support!

LGBT ARTS &amp; CULTURE MUSIC FESTIVAL "" LGBTQ COVID 19 "" Emergency Support Providing Assistance For People In Need!

Join Us Saturday, June 13th
@ Virgil's Gullah Kitchen &amp; Bar
3721… https://t.co/4joye6JkBb",https://twitter.com/WassupNATL2/status/1270149660678606848,Wed Apr 07 07:47:56 +0000 2010,WassupNATL2,False,"September 4th, 5th & 6th Midnight til 6am
Nasty Boy Pass 3 Events For $33
Big Ol Freaks ~ Friday 9/4
Gladiators ~ Saturday 9/5
Redemption ~ Sunday 9/6
buy now @",190,5662,2797,23,24 Hour Info: 404.635.6080,"The Ultimate Three Sum Dancers, Models & Porn Star",WassupNATL2,47771,,https://wassupnatl.com/,False
54443,"-84.3889,33.7566",Tue Jun 09 01:11:57 +0000 2020,GreenMachine MaskMonday MaskOnCollection Shop linkinbio Covid19 CoronaVirus ProtectiveMasks,,http://www.DCTStyles.com https://www.instagram.com/p/CBMghU8Fwvt/?igshid=3qbumksdbyte,0,1270161678743846912,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#GreenMachine
#MaskMonday
#MaskOnCollection

All of our masks come with a **BONUS** PM2.5 Filter!!! 

#Shop 

😷https://t.co/eFypuCLnFj😷

What color do you want??

#linkinbio #Covid19 #CoronaVirus #ProtectiveMasks… https://t.co/o3al9jX4aw",https://twitter.com/DCT_Styles/status/1270161678743846912,Tue Nov 04 02:11:29 +0000 2014,DCT_Styles,False,"Fashion Stylist
IG: @DCT_Styles WEBSITE:https://t.co/cRM4PomtnK",430,138,58,10,"Atlanta, GA",DCT Styles,DCT_Styles,815,,http://www.facebook.com/DCTStyles,False
54455,"-84.3889,33.7566",Tue Jun 09 01:12:40 +0000 2020,GreenSwirl MaskMonday MaskOnCollection Shop linkinbio Covid19 CoronaVirus ProtectiveMasks DCTStyles,,http://www.DCTStyles.com https://www.instagram.com/p/CBMgmiXFDeu/?igshid=1qexegby0krj5,0,1270161861045104640,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#GreenSwirl
#MaskMonday
#MaskOnCollection

All of our masks come with a **BONUS** PM2.5 Filter!!! 

#Shop 

😷https://t.co/eFypuCLnFj😷

What color do you want??

#linkinbio #Covid19 #CoronaVirus #ProtectiveMasks #DCTStyles… https://t.co/NnMsSZFf9Q",https://twitter.com/DCT_Styles/status/1270161861045104640,Tue Nov 04 02:11:29 +0000 2014,DCT_Styles,False,"Fashion Stylist
IG: @DCT_Styles WEBSITE:https://t.co/cRM4PomtnK",430,138,58,10,"Atlanta, GA",DCT Styles,DCT_Styles,815,,http://www.facebook.com/DCTStyles,False
54457,"-84.3889,33.7566",Tue Jun 09 01:10:15 +0000 2020,GreenMachine MaskMonday MaskOnCollection Shop linkinbio Covid19 CoronaVirus ProtectiveMasks,,http://www.DCTStyles.com https://www.instagram.com/p/CBMgU1AFbCx/?igshid=1odx9izp1dswk,0,1270161249611862016,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#GreenMachine
#MaskMonday
#MaskOnCollection

All of our masks come with a **BONUS** PM2.5 Filter!!! 

#Shop 

😷https://t.co/eFypuCtMgJ😷

What color do you want??

#linkinbio #Covid19 #CoronaVirus #ProtectiveMasks… https://t.co/lGkIza8O2W",https://twitter.com/DCT_Styles/status/1270161249611862016,Tue Nov 04 02:11:29 +0000 2014,DCT_Styles,False,"Fashion Stylist
IG: @DCT_Styles WEBSITE:https://t.co/cRM4PomtnK",430,138,58,10,"Atlanta, GA",DCT Styles,DCT_Styles,815,,http://www.facebook.com/DCTStyles,False
54468,"-84.44976,33.6537",Tue Jun 09 00:26:08 +0000 2020,,,https://www.instagram.com/p/CBMbRpSJ8Df/?igshid=18rucs1uerwk1,0,1270150149491359744,,,,en,"College Park, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wassup N ATL is in full support!

LGBT ARTS &amp; CULTURE MUSIC FESTIVAL "" LGBTQ COVID 19 "" Emergency Support Providing Assistance For People In Need!

Join Us Saturday, June 13th
@ Virgil's Gullah Kitchen &amp; Bar
3721… https://t.co/sNdwJ2AbnE",https://twitter.com/WassupNATL2/status/1270150149491359744,Wed Apr 07 07:47:56 +0000 2010,WassupNATL2,False,"September 4th, 5th & 6th Midnight til 6am
Nasty Boy Pass 3 Events For $33
Big Ol Freaks ~ Friday 9/4
Gladiators ~ Saturday 9/5
Redemption ~ Sunday 9/6
buy now @",190,5662,2797,23,24 Hour Info: 404.635.6080,"The Ultimate Three Sum Dancers, Models & Porn Star",WassupNATL2,47771,,https://wassupnatl.com/,False
54524,"-84.53948,33.9022",Sat Jun 20 05:47:58 +0000 2020,craigfordfineart art,,https://www.instagram.com/p/CBpU2WQgvWa/?igshid=zj5ugknkkan1,0,1274217409692479488,,,,en,"Smyrna, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My first oil painting. Honored to be part of this new pandemic world order series by craigfordfineart - buy his art and support this living artist #craigfordfineart. We live in some interesting times. #art… https://t.co/j2FNqcTciZ,https://twitter.com/abcvision/status/1274217409692479488,Thu Aug 09 17:16:49 +0000 2012,abcvision,False,"Writer, Thinker, & Lover- #Latino Political Scientist - #author #socialmedia #influencer #ATLevents #reviews #warEagle #montblanc 🖋 user #ideas",24875,16274,1023,426,"Atlanta, Georgia USA",Dr Wilson Triviño,abcvision,55627,,http://tinyurl.com/jz85n9j,False
54829,"-84.33619,33.92621",Sat Jun 20 14:02:24 +0000 2020,freshcut son saturdaymorning momlife quarantine,,https://www.instagram.com/p/CBqNQ0fpJDS/?igshid=u3tvnunberh7,1,1274341834878144512,,,,en,"Dunwoody, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My son coming out of QUARANTINE looking GROWN AS HELL🤦🏽‍♀️🤔🤷🏽‍♀️🤣 #freshcut #son #saturdaymorning #momlife #quarantine @ Dunwoody, Georgia https://t.co/11inofYaYU",https://twitter.com/yungcouga/status/1274341834878144512,Wed Mar 04 21:52:50 +0000 2009,yungcouga,False,CEO of @cougaent.. Executive Producer & PODCAST host @suddenlysingleatl CEO  @layermefab Coming Soon “Couga Lounge” Chef @mykeyingredients,746,4321,3137,157,"Dunwoody, GA",Madison Shannon Kelly,yungcouga,78599,,http://layermefab.com,False
54982,"-84.60259789,33.41878121",Sat Jun 20 17:06:37 +0000 2020,ptc3 thereforegoptc3 loveptc3 gsd3,,https://www.instagram.com/p/CBqihEOAYWg/?igshid=1lz7abbedtslo,0,1274388195174686720,,,,en,"Peachtree City, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Men’s Breakfast, social distancing style. Great to be back in our temporary normal. Stay Safe, Stay Connected. #ptc3  #thereforegoptc3 #loveptc3  #gsd3 @ Peachtree City Christian Church https://t.co/y6PZHPA17G",https://twitter.com/GeorgeSDillard/status/1274388195174686720,Fri Oct 08 02:01:47 +0000 2010,GeorgeSDillard,False,"Jesus follower, husband, dad, grand dad, son, brother, uncle, preacher, author and a few other things😂",36,809,1065,0,"Peachtree City, GA",George S Dillard III,GeorgeSDillard,1277,,http://ptc3.com,False
54988,"-84.5184,33.8719",Sat Jun 20 17:34:31 +0000 2020,,,https://www.instagram.com/p/CBqltZmgfCY/?igshid=1a543fz9haq91,0,1274395217127489536,,,,en,"Smyrna, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My good friend bwarren4107 blessed me with her presence yesterday. (She lives in Portland. 😔) We practiced social distancing while eating burgers and ice cream on my front lawn. She served as my therapist and a… https://t.co/3M6W26k4tD,https://twitter.com/LaNitaSGreenPR/status/1274395217127489536,Fri Jun 26 01:56:32 +0000 2009,LaNitaSGreenPR,False,"Humble Servant, Writer, Public Relations Enthusiast, Closet Actress, Fashion & Entertainment Lover, NYU Grad & Philanthropist. Email me TheLsgProject@gmail.com",966,530,1654,26,"Atlanta, GA",La'Nita S. Green,LaNitaSGreenPR,5089,,,False
55036,"-84.373762,33.786519",Sat Jun 20 18:29:18 +0000 2020,aquarantinedaphne dachshundsofinstagram doxie modoxie dogsofinstagram socialdistancing,,https://www.instagram.com/p/CBqr-tTj_CR/?igshid=1q30v42j4qsx2,0,1274409004345720832,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Social distancing at the park like a champ! #aquarantinedaphne #dachshundsofinstagram #doxie #modoxie #dogsofinstagram #socialdistancing @ Piedmont Park https://t.co/L625tiGx3o,https://twitter.com/abarkingdaphne/status/1274409004345720832,Sat Jan 14 20:15:33 +0000 2012,abarkingdaphne,False,I's a dawg. I gets treats. My parents have twitter too! @jessithequeen @robotomaton,745,1362,567,0,Atlanta ,Daphne,abarkingdaphne,1782,,http://www.facebook.com/Modoxie,False
55177,"-84.3377,33.9285",Sat Jun 20 22:41:43 +0000 2020,,,http://untp.beer/s/c908727896,0,1274472524391297024,,,,en,"Dunwoody, GA",False,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","Social distancing. 234/... - Drinking a New Wave by @PontoonBrewing @ Dunwoody, GA  — https://t.co/l2klts5MCV",https://twitter.com/beerlivin0470/status/1274472524391297024,Sat Mar 19 13:45:54 +0000 2011,beerlivin0470,False,,7024,40,426,6,"Dunwoody, GA",Jason Mitchell,beerlivin0470,5694,,,False
55264,"-84.2637,33.2471",Sun Jun 21 02:36:47 +0000 2020,quarantine,,https://www.instagram.com/p/CBrjv0GDOk8/?igshid=slfyo2ytju3j,0,1274531681173676032,,,,en,"Griffin, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thanks to my dad for the 🥓 share 😂 #quarantine #2020 @ Griffin, Georgia https://t.co/jO1ZREFQUg",https://twitter.com/elledutton/status/1274531681173676032,Fri Jun 19 14:51:21 +0000 2009,elledutton,False,Mostly I just love to RT aka steal what others are so clever to tweet...,3715,152,164,12,Atlanta Georgia,Elle,elledutton,25498,,http://instagram.com/elledutton21,False
55284,"-84.9404,32.4896",Sun Jun 21 01:36:04 +0000 2020,quarantine eethgcorpsinc,,https://www.instagram.com/p/CBrcxa8FiT5/?igshid=1rhqb38i35hon,1,1274516403656278016,AugustAlsina,,59682648.0,en,"Columbus, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@augustalsina how i'd do in #quarantine #eethgcorpsinc®️™️©️ @ Columbus, Georgia https://t.co/aizxKk1YYT",https://twitter.com/Entail2/status/1274516403656278016,Wed Oct 13 18:16:18 +0000 2010,Entail2,False,comptroller/Owner of Eethg. https://t.co/ERVxOSlE7z https://t.co/QuWgxayYyY…,13983,1256,4986,201,United States,Eethg.Corps.Inc.com©️™️®️,Entail2,176707,,http://about.me/entailestablishment.blogspot.com,False
55306,"-84.3889,33.7566",Sun Jun 21 03:51:00 +0000 2020,nofilter makeupartist lol model actress jewelrydesigner,,https://www.instagram.com/p/CBrsQdYpjbV/?igshid=10nivfrv9jazj,0,1274550360661778432,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Amazing day social distancing and working under those constraints. We made it happen. #nofilter And to think I'm not just a #makeupartist but I know how to hold a fan! #lol 
#model #actress and #jewelrydesigner… https://t.co/QwfGZrdzGW",https://twitter.com/AlexLucasArtist/status/1274550360661778432,Fri Dec 31 00:57:11 +0000 2010,AlexLucasArtist,False,"+ Film/TV Makeup Artist
+ Fun Celebrity Clientele 
+ 1993 - Present",1283,768,903,31,Atlanta,Alex Lucas,AlexLucasArtist,3049,,http://www.alexlucasatlanta.com,False
55428,"-84.3889,33.7566",Mon May 18 09:34:26 +0000 2020,greatthingsatlanta atlanta covid_19 covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons atlantaphotographer atlantarealestate atlantapoetry,,https://www.instagram.com/p/CAUwiQpH1t5/?igshid=1lx0h007pwcqx,0,1262315602116567040,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Like and follow @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate #atlantapoetry… https://t.co/iHRX0DkzA5,https://twitter.com/great_atlanta/status/1262315602116567040,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
55429,"-84.3889,33.7566",Mon May 18 09:22:23 +0000 2020,greatthingsatlanta atlanta covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons atlantaphotographer atlantarealestate atlantapoetry,,https://www.instagram.com/p/CAUvKD1n5pV/?igshid=npzkv9nehow4,0,1262312567038509056,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Like and follow @great_atlanta #greatthingsatlanta #atlanta 19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate #atlantapoetry… https://t.co/iGgnzKmI0h,https://twitter.com/great_atlanta/status/1262312567038509056,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
55461,"-84.3889,33.7566",Mon May 18 09:15:04 +0000 2020,greatthingsatlanta atlanta covid_19 covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons atlantaphotographer atlantarealestate atlantapoetry,,https://www.instagram.com/p/CAUuUcPHkiu/?igshid=1uy34yiga0q8l,0,1262310725197783040,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Like and follow @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate #atlantapoetry… https://t.co/UiBVxlQ9DL,https://twitter.com/great_atlanta/status/1262310725197783040,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
55662,"-84.3889,33.7566",Mon May 18 15:37:11 +0000 2020,sales naija nigeria africa travelafrica lagos covid corona coronavirus african business,,https://youtu.be/-bcJiGoGmGI https://www.instagram.com/p/CAVaC92pAsW/?igshid=jns4kfapd7zq,1,1262406887477297152,,,,en,"Atlanta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Join us today at 5pm Est.
https://t.co/4krGADL3ut
 .
.
.
.
.
.
.
.
.
.
.
.
.
.
#sales #naija #nigeria #africa #travelafrica #lagos #covid #corona #coronavirus #african #business @ Atlanta, Georgia https://t.co/nktxl5HpRz",https://twitter.com/searchforuhuru/status/1262406887477297152,Mon Mar 30 02:05:23 +0000 2009,searchforuhuru,False,Curator of Africa. Pan-Africanist. Philanthropist. Author. Lover of Life. #Amiriyya #DynastAmir #DieufDieul,248,1660,1765,57,Atlanta,Dynast Amir,searchforuhuru,6931,,,False
